Answer.age	Answer.gender	Answer.language	Answer.time_in_minutes	competitor	competitor_r	distractor_r	distractor1	distractor2	img1	img2	img3	imptype	msg1	msg2	msg3	msg4	pos_competitor	pos_distractor1	pos_distractor2	pos_target	pos1	pos2	pos3	pos4	response	rpos1	rpos2	rpos3	rt	target	trial	trialtype	trigger_r	workerid	logrt	half	third	redimptype	redresponse
35	male	English	4.32141666666667	s2	{us: us1, uv: uv1}	{us: us1, uv: uv1}	s1	v1	target_s2_v2	s1_v1	s1_v1	ambiguous	s1	v1	v2	s2	4	1	2	3	distractor1	distractor2	target	competitor	competitor	target	distractor	competitor	1340	v2	16	filler	{us: us2, uv: uv2}	2	7.20042489294496	1	1	ambiguous	competitor
35	male	English	4.32141666666667	s1	{us: us2, uv: uv1}	{us: us2, uv: uv1}	s2	v1	target_s1_v2	s2_v1	s2_v1	ambiguous	s1	v1	v2	s2	1	4	2	3	competitor	distractor2	target	distractor1	competitor	target	competitor	distractor	1831	v2	17	filler	{us: us1, uv: uv2}	2	7.51261754467451	1	1	ambiguous	competitor
35	male	English	4.32141666666667	s1	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s1_vx	s2_v2	target_s1_v2	complex	s1	v1	s2	v2	1	3	2	4	competitor	distractor2	distractor1	target	competitor	distractor	competitor	target	2164	v2	18	target	{us: us1, uv: uv2}	2	7.67971363996637	1	1	complex	competitor
35	male	English	4.32141666666667	v1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	target_s2_vx	s1_v2	s2_v1	simple_c	v2	s2	v1	s1	3	4	1	2	distractor2	target	competitor	distractor1	target	competitor	distractor	target	3606	s2	19	filler	{us: us2, uv: uv1}	2	8.19035440376326	1	1	unambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_s2_v1	s2_vx	simple	s2	s1	v2	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	distractor	target	competitor	4089	v1	20	target	{us: us2, uv: uv1}	2	8.31605572036464	1	1	simple	target
35	male	English	4.32141666666667	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	target_s1_v2	s2_v1	sx_v2	simple	s2	s1	v2	v1	3	4	1	2	distractor2	target	competitor	distractor1	target	target	distractor	competitor	3130	s1	21	target	{us: us1, uv: uv2}	2	8.0487882835342	1	1	simple	target
35	male	English	4.32141666666667	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	target_s1_vx	s1_v2	complex_d	s1	v1	s2	v2	4	3	2	1	target	distractor2	distractor1	competitor	target	competitor	distractor	target	1862	s1	22	filler	{us: us1, uv: uv2}	2	7.52940645783701	1	1	unambiguous	target
35	male	English	4.32141666666667	s1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	s1_v1	s2_v2	target_sx_v1	simple_c	v2	s1	v1	s2	2	1	4	3	distractor1	competitor	target	distractor2	target	target	distractor	competitor	2164	v1	23	filler	{us: us1, uv: uv1}	2	7.67971363996637	1	2	unambiguous	target
35	male	English	4.32141666666667	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	v2	s2	target_s1_v1	s2_v2	sx_v1	simple	v2	s1	v1	s2	3	1	4	2	distractor1	target	competitor	distractor2	target	target	distractor	competitor	2138	s1	24	target	{us: us1, uv: uv1}	2	7.66762609158499	1	2	simple	target
35	male	English	4.32141666666667	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	sx_v1	s1_v2	target_s1_v1	complex	s2	v2	s1	v1	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	competitor	target	9216	s1	25	target	{us: us1, uv: uv1}	2	9.12869638293567	1	2	complex	target
35	male	English	4.32141666666667	v2	{us: usx, uv: uv1}	{us: us1, uv: uv1}	s1	v1	sx_v1	s1_v1	target_s2_v2	ambiguous	s2	v1	s1	v2	4	3	2	1	target	distractor2	distractor1	competitor	target	competitor	distractor	target	1908	s2	26	filler	{us: us2, uv: uv2}	2	7.55381085200823	1	2	ambiguous	target
35	male	English	4.32141666666667	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	target_s1_v2	s2_v1	sx_v1	simple_d	v1	s2	v2	s1	4	2	1	3	distractor2	distractor1	target	competitor	competitor	distractor	target	competitor	1392	v2	27	filler	{us: us2, uv: uv1}	2	7.23849684089437	1	2	ambiguous	competitor
35	male	English	4.32141666666667	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	target_s1_v2	s1_v1	sx_v2	complex	s1	s2	v1	v2	4	3	2	1	target	distractor2	distractor1	competitor	target	target	competitor	distractor	2782	s1	28	target	{us: us1, uv: uv2}	2	7.93092537248339	1	2	complex	target
35	male	English	4.32141666666667	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s2	v1	sx_v2	s2_v1	target_s1_v2	simple	s2	v1	s1	v2	4	1	2	3	distractor1	distractor2	target	competitor	target	competitor	distractor	target	1478	s1	29	target	{us: us1, uv: uv2}	2	7.29844510150815	1	2	simple	target
35	male	English	4.32141666666667	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	target_s1_v1	sx_v1	s1_v2	complex	s1	s2	v2	v1	4	3	2	1	target	distractor2	distractor1	competitor	target	target	distractor	competitor	3263	s1	30	target	{us: us1, uv: uv1}	2	8.09040229659332	1	2	complex	target
35	male	English	4.32141666666667	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s1_v1	target_s1_vx	s2_v1	complex_d	s1	v2	s2	v1	4	3	2	1	target	distractor2	distractor1	competitor	target	target	distractor	competitor	2360	s1	31	filler	{us: us1, uv: uv1}	2	7.76641689801966	1	2	unambiguous	target
35	male	English	4.32141666666667	v2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	s2_v1	target_s1_v2	sx_v1	simple_d	s1	v2	s2	v1	2	3	4	1	target	competitor	distractor1	distractor2	target	target	distractor	competitor	1008	s1	32	filler	{us: us2, uv: uv1}	2	6.91572344863131	1	2	ambiguous	target
35	male	English	4.32141666666667	v1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s1_v1	target_s1_vx	s2_v1	complex_d	v1	s1	v2	s2	1	4	3	2	competitor	target	distractor2	distractor1	target	target	distractor	competitor	2918	s1	33	filler	{us: us1, uv: uv1}	2	7.97865372908273	1	2	unambiguous	target
35	male	English	4.32141666666667	v2	{us: us1, uv: uvx}	{us: us1, uv: uv2}	s1	s2	s1_v2	s1_vx	target_sx_v1	unambiguous	v1	s2	v2	s1	3	4	2	1	target	distractor2	competitor	distractor1	target	distractor	competitor	target	1770	v1	34	filler	{us: usx, uv: uv1}	2	7.47873482556787	2	2	unambiguous	target
35	male	English	4.32141666666667	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	target_s1_v1	s1_vx	s2_v1	complex	v1	s1	v2	s2	2	4	3	1	target	competitor	distractor2	distractor1	competitor	target	distractor	competitor	1856	v1	35	target	{us: us1, uv: uv1}	2	7.52617891334615	2	2	complex	competitor
35	male	English	4.32141666666667	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	target_sx_v1	s1_v2	s1_v1	complex_d	v2	v1	s2	s1	4	1	3	2	distractor1	target	distractor2	competitor	target	distractor	competitor	target	1544	v1	36	filler	{us: us1, uv: uv1}	2	7.34213173058472	2	2	unambiguous	target
35	male	English	4.32141666666667	s1	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	s1_v2	s1_v1	target_sx_v2	complex_d	s1	s2	v1	v2	1	3	2	4	competitor	distractor2	distractor1	target	target	target	competitor	distractor	2332	v2	37	filler	{us: us1, uv: uv2}	2	7.75448154747038	2	2	unambiguous	target
35	male	English	4.32141666666667	s1	{us: usx, uv: uv1}	{us: us2, uv: uvx}	s2	v1	s2_vx	sx_v1	target_s1_v2	ambiguous	s1	v2	v1	s2	1	4	3	2	competitor	target	distractor2	distractor1	competitor	distractor	competitor	target	2024	v2	38	filler	{us: us1, uv: uv2}	2	7.61283103040736	2	2	ambiguous	competitor
35	male	English	4.32141666666667	s2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	s1	v2	s1_v2	target_s2_v1	sx_v2	simple_d	s2	s1	v2	v1	1	2	3	4	competitor	distractor1	distractor2	target	distractor1	target	distractor	competitor	1079	v1	39	filler	{us: us1, uv: uv2}	2	6.98378996525813	2	2	ambiguous	distractor
35	male	English	4.32141666666667	s1	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	s2_v2	s1_vx	target_s1_v2	complex	s1	v1	s2	v2	1	3	2	4	competitor	distractor2	distractor1	target	competitor	competitor	distractor	target	2329	v2	40	target	{us: us1, uv: uv2}	2	7.75319426988434	2	2	complex	competitor
35	male	English	4.32141666666667	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	target_sx_v2	s2_v2	complex_d	s2	v1	v2	s1	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	distractor	target	1964	v2	41	filler	{us: us2, uv: uv2}	2	7.58273848891441	2	2	unambiguous	target
35	male	English	4.32141666666667	v1	{us: usx, uv: uv1}	{us: us1, uv: uv1}	v2	s1	target_s2_vx	s1_v1	sx_v1	unambiguous	s1	s2	v1	v2	3	4	1	2	distractor2	target	competitor	distractor1	target	target	distractor	competitor	1746	s2	42	filler	{us: us2, uv: uvx}	2	7.46508273639955	2	2	unambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	s2_v2	target_sx_v1	s2_v1	complex_d	s2	v1	v2	s1	1	3	4	2	competitor	target	distractor1	distractor2	target	competitor	distractor	target	1283	v1	43	filler	{us: us2, uv: uv1}	2	7.15695636461564	2	2	unambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uv1}	{us: usx, uv: uv1}	v1	v2	s2_v1	sx_v1	target_s1_vx	unambiguous	s2	v1	v2	s1	1	2	3	4	competitor	distractor1	distractor2	target	target	competitor	distractor	target	1653	s1	44	filler	{us: us1, uv: uvx}	2	7.41034709782102	2	2	unambiguous	target
35	male	English	4.32141666666667	v2	{us: usx, uv: uv1}	{us: us2, uv: uv1}	s2	v1	target_s1_v2	s2_v1	sx_v1	ambiguous	v1	s2	v2	s1	3	2	1	4	distractor2	distractor1	competitor	target	target	target	distractor	competitor	1355	s1	45	filler	{us: us1, uv: uv2}	2	7.2115567333138	2	3	ambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	s2_vx	target_s2_v1	s1_v2	simple	s1	v1	s2	v2	3	1	4	2	distractor1	target	competitor	distractor2	target	competitor	target	distractor	2554	v1	46	target	{us: us2, uv: uv1}	2	7.84541603659248	2	3	simple	target
35	male	English	4.32141666666667	v2	{us: us2, uv: uv2}	{us: us1, uv: uvx}	s2	v1	target_s1_vx	s2_v2	s1_v2	complex_d	s1	v1	s2	v2	4	3	2	1	target	distractor2	distractor1	competitor	target	distractor	competitor	target	3750	s1	47	filler	{us: us1, uv: uv2}	2	8.22951111896446	2	3	unambiguous	target
35	male	English	4.32141666666667	v1	{us: us2, uv: uv2}	{us: usx, uv: uv1}	v2	s1	s2_v2	sx_v1	target_s2_v1	complex	s2	v1	v2	s1	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	distractor	target	3027	s2	48	target	{us: us2, uv: uv1}	2	8.01532730902172	2	3	complex	target
35	male	English	4.32141666666667	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v1	target_sx_v1	s1_v2	complex_d	s1	s2	v2	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	target	distractor	competitor	2063	v1	49	filler	{us: us1, uv: uv1}	2	7.63191651307125	2	3	unambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v2	s1	target_s2_v1	s1_v2	s2_vx	simple	s1	v1	v2	s2	4	3	1	2	distractor2	target	distractor1	competitor	competitor	target	distractor	competitor	1640	v1	50	target	{us: us2, uv: uv1}	2	7.40245152081824	2	3	simple	competitor
35	male	English	4.32141666666667	v1	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v2	s1	s2_v1	s1_v2	target_s2_vx	simple_c	s1	v1	v2	s2	2	3	1	4	distractor2	competitor	distractor1	target	target	target	distractor	competitor	1310	s2	51	filler	{us: us2, uv: uv1}	2	7.1777824161952	2	3	unambiguous	target
35	male	English	4.32141666666667	s1	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	s2_v1	s1_vx	target_s1_v2	simple	s2	v1	v2	s1	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	competitor	target	3602	v2	52	target	{us: us1, uv: uv2}	2	8.1892445257359	2	3	simple	target
35	male	English	4.32141666666667	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	target_s1_v1	s1_vx	s2_v1	complex	s1	v2	s2	v1	1	3	2	4	competitor	distractor2	distractor1	target	target	target	distractor	competitor	6180	v1	53	target	{us: us1, uv: uv1}	2	8.72907355045174	2	3	complex	target
35	male	English	4.32141666666667	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s2	v2	s2_v2	sx_v1	target_s1_v1	simple	s1	s2	v1	v2	3	2	4	1	target	distractor1	competitor	distractor2	target	distractor	competitor	target	2602	s1	54	target	{us: us1, uv: uv1}	2	7.86403565907245	2	3	simple	target
35	male	English	4.32141666666667	v1	{us: us2, uv: uvx}	{us: us2, uv: uv1}	s1	s2	target_sx_v2	s2_vx	s2_v1	unambiguous	v2	s2	s1	v1	4	3	2	1	target	distractor2	distractor1	competitor	target	target	competitor	distractor	1956	v2	55	filler	{us: usx, uv: uv2}	2	7.57865685059476	2	3	unambiguous	target
35	male	English	4.32141666666667	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	sx_v2	target_s2_v2	complex	s2	v1	v2	s1	3	2	4	1	target	distractor1	competitor	distractor2	distractor2	competitor	distractor	target	11004	s2	56	target	{us: us2, uv: uv2}	2	9.30601412204446	2	3	complex	distractor
35	male	English	4.32141666666667	s2	{us: us1, uv: uvx}	{us: us1, uv: uv2}	v2	s1	s1_v2	target_sx_v1	s1_vx	unambiguous	v1	v2	s1	s2	4	2	3	1	target	distractor1	distractor2	competitor	target	distractor	target	competitor	1962	v1	57	filler	{us: usx, uv: uv1}	2	7.58171964012531	2	3	unambiguous	target
35	male	English	4.32141666666667	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_v1	s1_v1	s2_vx	complex	v1	s2	s1	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	target	competitor	distractor	11172	v1	58	target	{us: us2, uv: uv1}	2	9.32116592706507	2	3	complex	target
35	male	English	4.32141666666667	v2	{us: us1, uv: uv1}	{us: usx, uv: uv2}	v1	s2	target_s1_v2	sx_v2	s1_v1	complex	v2	s2	v1	s1	1	3	2	4	competitor	distractor2	distractor1	target	competitor	target	distractor	competitor	5702	s1	59	target	{us: us1, uv: uv2}	2	8.64857226947262	2	3	complex	competitor
35	male	English	4.32141666666667	v2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	v1	s2	s2_vx	s2_v1	target_s1_v2	simple_d	s1	v1	s2	v2	4	2	3	1	target	distractor1	distractor2	competitor	target	competitor	target	distractor	2006	s1	60	filler	{us: us2, uv: uv1}	2	7.60389796852188	2	3	ambiguous	target
35	male	English	4.32141666666667	v1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	sx_v1	s1_v2	target_s1_v1	complex	v2	v1	s2	s1	2	1	3	4	distractor1	competitor	distractor2	target	target	distractor	competitor	target	7638	s1	61	target	{us: us1, uv: uv1}	2	8.94089106778546	2	3	complex	target
35	male	English	4.32141666666667	s1	{us: us2, uv: uv2}	{us: us2, uv: uv2}	s2	v2	target_s1_v1	s2_v2	s2_v2	ambiguous	v1	v2	s2	s1	4	3	2	1	target	distractor2	distractor1	competitor	competitor	target	distractor	competitor	1240	v1	62	filler	{us: us1, uv: uv1}	2	7.12286665859908	2	3	ambiguous	competitor
35	male	English	4.32141666666667	v1	{us: usx, uv: uv2}	{us: us1, uv: uv2}	s1	v2	sx_v2	s1_v2	target_s2_v1	ambiguous	v1	s2	v2	s1	1	4	3	2	competitor	target	distractor2	distractor1	target	competitor	distractor	target	1538	s2	63	filler	{us: us2, uv: uv1}	2	7.33823815006559	2	3	ambiguous	target
35	male	English	4.32141666666667	s2	{us: us2, uv: uvx}	{us: us1, uv: uv2}	s1	v2	s2_vx	s1_v2	target_s2_v1	simple	v2	s2	v1	s1	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	distractor	target	3400	v1	64	target	{us: us2, uv: uv1}	2	8.13153071060425	2	3	simple	target
35	male	English	4.32141666666667	v2	{us: us1, uv: uvx}	{us: us2, uv: uv1}	v1	s2	s2_v1	target_s1_vx	s1_v2	simple_c	s2	v1	v2	s1	3	2	1	4	distractor2	distractor1	competitor	target	target	distractor	competitor	target	4711	s1	65	filler	{us: us1, uv: uv2}	2	8.45765547870004	2	3	unambiguous	target
25	Male	English	3.00336666666667	s2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	s2_v1	target_sx_v2	s2_v2	complex_d	s2	v1	v2	s1	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	distractor	target	8681	v2	0	filler	{us: us2, uv: uv2}	3	9.06889200839181	1	1	unambiguous	target
25	Male	English	3.00336666666667	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s1	v2	sx_v1	s1_v2	target_s2_v1	simple	v1	s2	s1	v2	1	3	4	2	competitor	target	distractor1	distractor2	competitor	competitor	distractor	target	4083	s2	1	target	{us: us2, uv: uv1}	3	8.31458729131958	1	1	simple	competitor
25	Male	English	3.00336666666667	v2	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v1	s1	target_s2_v2	s2_v1	sx_v2	complex	s1	v2	v1	s2	2	3	1	4	distractor2	competitor	distractor1	target	competitor	target	competitor	distractor	3842	s2	2	target	{us: us2, uv: uv2}	3	8.2537483433285	1	1	complex	competitor
25	Male	English	3.00336666666667	s1	{us: us2, uv: uv1}	{us: us1, uv: uvx}	s2	v2	s2_v1	target_s1_v1	s1_vx	complex	v1	v2	s1	s2	3	4	2	1	target	distractor2	competitor	distractor1	target	competitor	target	distractor	2000	v1	3	target	{us: us1, uv: uv1}	3	7.60090245954208	1	1	complex	target
25	Male	English	3.00336666666667	s1	{us: us1, uv: uv2}	{us: usx, uv: uv1}	v2	s2	s1_v1	target_sx_v1	s1_v2	complex_d	v1	v2	s1	s2	3	2	4	1	target	distractor1	competitor	distractor2	target	target	distractor	competitor	1172	v1	4	filler	{us: us1, uv: uv1}	3	7.06646697013696	1	1	unambiguous	target
25	Male	English	3.00336666666667	s1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	s2_v1	target_s1_v2	sx_v1	simple_d	s2	s1	v2	v1	2	1	4	3	distractor1	competitor	target	distractor2	competitor	target	distractor	competitor	3929	v2	5	filler	{us: us2, uv: uv1}	3	8.27614021955846	1	1	ambiguous	competitor
25	Male	English	3.00336666666667	v2	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	target_s1_v2	sx_v2	s2_v1	simple	v1	s2	v2	s1	3	1	2	4	distractor1	distractor2	competitor	target	target	target	competitor	distractor	1935	s1	6	target	{us: us1, uv: uv2}	3	7.56786260546388	1	1	simple	target
25	Male	English	3.00336666666667	s1	{us: us2, uv: uvx}	{us: us2, uv: uvx}	v1	s2	s2_vx	s2_vx	target_sx_v2	unambiguous	v2	v1	s2	s1	4	2	3	1	target	distractor1	distractor2	competitor	target	competitor	distractor	target	2561	v2	7	filler	{us: usx, uv: uv2}	3	7.84815308619953	1	1	unambiguous	target
25	Male	English	3.00336666666667	s2	{us: us2, uv: uvx}	{us: us1, uv: uv1}	v1	s1	s2_vx	target_s2_v2	s1_v1	simple	s1	v1	v2	s2	4	2	1	3	distractor2	distractor1	target	competitor	target	competitor	target	distractor	2413	v2	8	target	{us: us2, uv: uv2}	3	7.78862606562503	1	1	simple	target
25	Male	English	3.00336666666667	s2	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s1	v1	sx_v1	target_s2_v2	s1_v1	simple_d	s2	s1	v2	v1	1	2	4	3	competitor	distractor1	target	distractor2	target	competitor	distractor	target	2453	v2	9	filler	{us: us1, uv: uv1}	3	7.80506704425849	1	1	ambiguous	target
25	Male	English	3.00336666666667	s2	{us: us1, uv: uv1}	{us: us2, uv: uvx}	s1	v2	target_s2_v1	s2_vx	s1_v1	complex	s2	v2	v1	s1	1	4	2	3	competitor	distractor2	target	distractor1	competitor	target	distractor	competitor	2599	v1	10	target	{us: us2, uv: uv1}	3	7.86288203464149	1	1	complex	competitor
25	Male	English	3.00336666666667	v1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	s2	v2	s1_v1	s2_v2	target_s1_vx	simple_c	v2	v1	s2	s1	2	3	1	4	distractor2	competitor	distractor1	target	target	target	distractor	competitor	2411	s1	11	filler	{us: us1, uv: uv1}	3	7.78779687818117	1	1	unambiguous	target
25	Male	English	3.00336666666667	s2	{us: us2, uv: uv2}	{us: us2, uv: uvx}	s1	v2	s2_v2	target_sx_v1	s2_vx	unambiguous	s1	v1	v2	s2	4	1	3	2	distractor1	target	distractor2	competitor	target	competitor	target	distractor	2384	v1	12	filler	{us: usx, uv: uv1}	3	7.77653502818524	1	1	unambiguous	target
25	Male	English	3.00336666666667	v2	{us: us1, uv: uv2}	{us: us1, uv: uv2}	s1	v1	s1_v2	target_s2_vx	s1_v2	unambiguous	v1	v2	s2	s1	2	4	1	3	distractor2	competitor	target	distractor1	target	competitor	target	distractor	3062	s2	13	filler	{us: us2, uv: uvx}	3	8.02682357621763	1	1	unambiguous	target
25	Male	English	3.00336666666667	s1	{us: usx, uv: uv2}	{us: us2, uv: uv1}	v1	s2	target_sx_v2	s2_v1	s1_v2	simple_c	v2	s1	s2	v1	2	4	3	1	target	competitor	distractor2	distractor1	target	competitor	distractor	target	8745	v2	14	filler	{us: us1, uv: uv2}	3	9.0762373874527	1	1	unambiguous	target
25	Male	English	3.00336666666667	s2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	s2_v1	s1_v2	target_sx_v1	simple_c	v2	s1	v1	s2	4	1	2	3	distractor1	distractor2	target	competitor	target	target	distractor	competitor	4391	v1	15	filler	{us: us2, uv: uv1}	3	8.38731227056172	1	1	unambiguous	target
25	Male	English	3.00336666666667	v1	{us: usx, uv: uv2}	{us: us1, uv: uv2}	s1	v2	s1_v2	target_s2_v1	sx_v2	ambiguous	v2	s1	s2	v1	4	2	1	3	distractor2	distractor1	target	competitor	target	distractor	target	competitor	2222	s2	16	filler	{us: us2, uv: uv1}	3	7.70616297019958	1	1	ambiguous	target
25	Male	English	3.00336666666667	v1	{us: usx, uv: uv1}	{us: us2, uv: uv2}	s2	v2	s2_v2	sx_v1	target_s1_v1	simple	v1	s2	s1	v2	1	2	4	3	competitor	distractor1	target	distractor2	target	distractor	competitor	target	1881	s1	17	target	{us: us1, uv: uv1}	3	7.53955882930103	1	1	simple	target
25	Male	English	3.00336666666667	v1	{us: us2, uv: uv1}	{us: usx, uv: uv2}	v2	s2	target_s1_vx	s2_v1	sx_v2	unambiguous	v1	s1	v2	s2	1	3	4	2	competitor	target	distractor1	distractor2	target	target	competitor	distractor	1617	s1	18	filler	{us: us1, uv: uvx}	3	7.38832785957711	1	1	unambiguous	target
25	Male	English	3.00336666666667	v2	{us: usx, uv: uv2}	{us: us1, uv: uv1}	v1	s1	target_s2_v2	sx_v2	s1_v1	simple	v2	s1	v1	s2	1	3	2	4	competitor	distractor2	distractor1	target	target	target	competitor	distractor	2286	s2	19	target	{us: us2, uv: uv2}	3	7.73455884435476	1	1	simple	target
25	Male	English	3.00336666666667	s1	{us: us1, uv: uvx}	{us: us2, uv: uv2}	s2	v2	s1_vx	target_s1_v1	s2_v2	simple	v1	s1	s2	v2	2	3	4	1	target	competitor	distractor1	distractor2	target	competitor	target	distractor	3127	v1	20	target	{us: us1, uv: uv1}	3	8.04782935745784	1	1	simple	target
25	Male	English	3.00336666666667	v2	{us: us1, uv: uv1}	{us: us1, uv: uvx}	s1	v1	s1_vx	s1_v1	target_s2_v2	ambiguous	v1	s1	s2	v2	4	2	1	3	distractor2	distractor1	target	competitor	competitor	distractor	competitor	target	2472	s2	21	filler	{us: us2, uv: uv2}	3	7.81278281857758	1	1	ambiguous	competitor
25	Male	English	3.00336666666667	v1	{us: usx, uv: uv1}	{us: us1, uv: uv2}	v2	s1	target_s2_v1	s1_v2	sx_v1	simple	v2	s1	v1	s2	3	1	2	4	distractor1	distractor2	competitor	target	target	target	distractor	competitor	1689	s2	22	target	{us: us2, uv: uv1}	3	7.4318919168078	1	1	simple	target
25	Male	English	3.00336666666667	v2	{us: usx, uv: uv1}	{us: us1, uv: uv2}	s2	v1	sx_v1	target_s1_v2	s2_v1	simple_d	v1	s2	s1	v2	4	2	1	3	distractor2	distractor1	target	competitor	competitor	competitor	distractor	target	1636	s1	23	filler	{us: us2, uv: uv1}	3	7.40000951716269	1	2	ambiguous	competitor
